,season,rank,rate,alias,id,pokemon,form,type1,type2,category,terastal,item
98,32,35,2036.736,ランドロス(れいじゅう),0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,フェアリー,ゴツゴツメット
99,32,35,2036.736,ガオガエン,0727-00,ガオガエン,,ほのお,あく,一般,ノーマル,とつげきチョッキ
100,32,35,2036.736,ドオー,0980-00,ドオー,,どく,じめん,一般,ノーマル,たべのこし
101,32,35,2036.736,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,パンチグローブ
102,32,38,2036.093,ホウオウ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,フェアリー,あつぞこブーツ
103,32,38,2036.093,ムゲンダイナ,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,フェアリー,おんみつマント
104,32,38,2036.093,ラッキー,0113-00,ラッキー,,ノーマル,,一般,はがね,しんかのきせき
105,32,38,2036.093,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,はがね,たべのこし
106,32,38,2036.093,グライオン,0472-00,グライオン,,じめん,ひこう,一般,フェアリー,どくどくだま
107,32,38,2036.093,ベトベトン(アローラ),0089-01,ベトベトン,アローラのすがた,どく,あく,一般,どく,くろいヘドロ
108,32,40,2033.018,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,でんき,いのちのたま
109,32,40,2033.018,エルフーン,0547-00,エルフーン,,くさ,フェアリー,一般,ノーマル,きあいのタスキ
110,32,40,2033.018,ネクロズマ(たそがれ),0800-01,ネクロズマ,たそがれのたてがみ,エスパー,はがね,禁止伝説,ノーマル,でんきだま
111,32,40,2033.018,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,とつげきチョッキ
112,32,40,2033.018,ヒードラン,0485-00,ヒードラン,,ほのお,はがね,準伝説,フェアリー,たべのこし
113,32,40,2033.018,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス
114,32,41,2030.846,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,ゴツゴツメット
115,32,41,2030.846,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ
116,32,41,2030.846,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,こだわりスカーフ
117,32,41,2030.846,ザシアン(けんのおう),0888-001,ザシアン,けんのおう,フェアリー,はがね,禁止伝説,みず,くちたけん
118,32,41,2030.846,キョジオーン,0934-00,キョジオーン,,いわ,,一般,くさ,たべのこし
119,32,41,2030.846,キノガッサ,0286-00,キノガッサ,,くさ,かくとう,一般,ステラ,きあいのタスキ
120,32,44,2022.259,カイオーガ,0382-00,カイオーガ,,みず,,禁止伝説,でんき,こだわりメガネ
121,32,44,2022.259,ネクロズマ(たそがれ),0800-01,ネクロズマ,たそがれのたてがみ,エスパー,はがね,禁止伝説,ノーマル,じゃくてんほけん
122,32,44,2022.259,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,くさ,オボンのみ
123,32,44,2022.259,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ステラ,きあいのタスキ
124,32,44,2022.259,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,じめん,とつげきチョッキ
125,32,44,2022.259,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット
126,32,46,2021.665,ムゲンダイナ,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,フェアリー,こだわりスカーフ
127,32,46,2021.665,ホウオウ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,あく,あつぞこブーツ
128,32,46,2021.665,ラッキー,0113-00,ラッキー,,ノーマル,,一般,はがね,しんかのきせき
129,32,46,2021.665,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし
130,32,46,2021.665,グライオン,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま
131,32,46,2021.665,キョジオーン,0934-00,キョジオーン,,いわ,,一般,フェアリー,おんみつマント
132,32,51,2019.198,ルナアーラ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ
133,32,51,2019.198,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ノーマル,いかさまダイス
134,32,51,2019.198,ラッキー,0113-00,ラッキー,,ノーマル,,一般,くさ,しんかのきせき
135,32,51,2019.198,グライオン,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま
136,32,51,2019.198,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,ノーマル,たべのこし
137,32,51,2019.198,ベトベトン(アローラ),0089-01,ベトベトン,アローラのすがた,どく,あく,一般,ノーマル,くろいヘドロ
138,32,52,2018.801,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ノーマル,こだわりハチマキ
139,32,52,2018.801,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ
140,32,52,2018.801,ママンボウ,0594-00,ママンボウ,,みず,,一般,フェアリー,おんみつマント
141,32,52,2018.801,メタモン,0132-00,メタモン,,ノーマル,,一般,はがね,こだわりスカーフ
142,32,52,2018.801,ヤドキング(ガラル),0199-01,ヤドキング,ガラルのすがた,どく,エスパー,一般,あく,たべのこし
143,32,52,2018.801,ホウオウ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,でんき,とつげきチョッキ
144,32,54,2016.758,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりハチマキ
145,32,54,2016.758,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,こだわりスカーフ
146,32,54,2016.758,バンギラス,0248-00,バンギラス,,いわ,あく,一般,じめん,とつげきチョッキ
147,32,54,2016.758,ママンボウ,0594-00,ママンボウ,,みず,,一般,フェアリー,ゴツゴツメット
148,32,54,2016.758,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ
149,32,54,2016.758,ハッサム,0212-00,ハッサム,,むし,はがね,一般,ノーマル,いのちのたま
150,32,55,2016.659,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,とつげきチョッキ
151,32,55,2016.659,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ
152,32,55,2016.659,ハッサム,0212-00,ハッサム,,むし,はがね,一般,ノーマル,ゴツゴツメット
153,32,55,2016.659,ミミッキュ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま
154,32,55,2016.659,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,じめん,きあいのタスキ
155,32,55,2016.659,キラフロル,0970-00,キラフロル,,いわ,どく,一般,ノーマル,レッドカード
156,32,57,2016.463,テラパゴス(ノーマル),1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,パワフルハーブ
157,32,57,2016.463,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ほのお,きあいのタスキ
158,32,57,2016.463,テツノワダチ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,フェアリー,ブーストエナジー
159,32,57,2016.463,オーガポン(いど),1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん
160,32,57,2016.463,メタモン,0132-00,メタモン,,ノーマル,,一般,はがね,こだわりスカーフ
161,32,57,2016.463,オオニューラ,0903-00,オオニューラ,,かくとう,どく,一般,ひこう,でんきだま
162,32,64,2013.188,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,メンタルハーブ
163,32,64,2013.188,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,ひかりのねんど
164,32,64,2013.188,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ
165,32,64,2013.188,トドロクツキ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー
166,32,64,2013.188,オーガポン(かまど),1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
167,32,64,2013.188,オオニューラ,0903-00,オオニューラ,,かくとう,どく,一般,あく,でんきだま
168,32,66,2012.559,ムゲンダイナ,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,フェアリー,たべのこし
169,32,66,2012.559,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ
170,32,66,2012.559,ランドロス(れいじゅう),0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット
171,32,66,2012.559,ポリゴン２,0233-00,ポリゴン２,,ノーマル,,一般,フェアリー,しんかのきせき
172,32,66,2012.559,カイオーガ,0382-00,カイオーガ,,みず,,禁止伝説,フェアリー,こだわりスカーフ
173,32,66,2012.559,ドーブル,0235-00,ドーブル,,ノーマル,,一般,ノーマル,きあいのタスキ
174,32,67,2011.835,ルナアーラ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,くさ,パワフルハーブ
175,32,67,2011.835,カイオーガ,0382-00,カイオーガ,,みず,,禁止伝説,フェアリー,こだわりメガネ
176,32,67,2011.835,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ
177,32,67,2011.835,ドドゲザン,0983-00,ドドゲザン,,あく,はがね,一般,あく,くろいメガネ
178,32,67,2011.835,ミミッキュ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ノーマル,ゴツゴツメット
179,32,67,2011.835,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,とつげきチョッキ
180,32,68,2011.432,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ
181,32,68,2011.432,ザシアン(けんのおう),0888-001,ザシアン,けんのおう,フェアリー,はがね,禁止伝説,かくとう,くちたけん
182,32,68,2011.432,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,どく,ゴツゴツメット
183,32,68,2011.432,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,ノーマル,たべのこし
184,32,68,2011.432,オーガポン(いしずえ),1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん
185,32,68,2011.432,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,ノーマル,きあいのタスキ
186,32,72,2010.881,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,いかさまダイス
187,32,72,2010.881,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,のろいのおふだ
188,32,72,2010.881,グライオン,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま
189,32,72,2010.881,ガチグマ,0901-00,ガチグマ,,じめん,ノーマル,一般,ほのお,かえんだま
190,32,72,2010.881,オーロンゲ,0861-00,オーロンゲ,,あく,フェアリー,一般,ほのお,ひかりのねんど
191,32,72,2010.881,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー
192,32,76,2009.744,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ
193,32,76,2009.744,ザシアン(けんのおう),0888-001,ザシアン,けんのおう,フェアリー,はがね,禁止伝説,ノーマル,くちたけん
194,32,76,2009.744,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,とつげきチョッキ
195,32,76,2009.744,ママンボウ,0594-00,ママンボウ,,みず,,一般,フェアリー,たべのこし
196,32,76,2009.744,ランドロス(れいじゅう),0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ノーマル,こだわりハチマキ
197,32,76,2009.744,メタモン,0132-00,メタモン,,ノーマル,,一般,はがね,きあいのタスキ
198,32,77,2009.257,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,たべのこし
199,32,77,2009.257,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,エレキシード
200,32,77,2009.257,テツノワダチ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ノーマル,ブーストエナジー
201,32,77,2009.257,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,とけないこおり
202,32,77,2009.257,キラフロル,0970-00,キラフロル,,いわ,どく,一般,ゴースト,きあいのタスキ
203,32,77,2009.257,メタモン,0132-00,メタモン,,ノーマル,,一般,ノーマル,こだわりスカーフ
204,32,78,2009.25,カイオーガ,0382-00,カイオーガ,,みず,,禁止伝説,フェアリー,とつげきチョッキ
205,32,78,2009.25,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,かくとう,こだわりメガネ
206,32,78,2009.25,ドドゲザン,0983-00,ドドゲザン,,あく,はがね,一般,あく,おんみつマント
207,32,78,2009.25,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット
208,32,78,2009.25,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ
209,32,78,2009.25,テツノワダチ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,フェアリー,ブーストエナジー
210,32,79,2009.087,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,みず,オボンのみ
211,32,79,2009.087,テラパゴス(ノーマル),1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,ゴツゴツメット
212,32,79,2009.087,テツノワダチ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,くさ,とつげきチョッキ
213,32,79,2009.087,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,でんき,きあいのタスキ
214,32,79,2009.087,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー
215,32,79,2009.087,ベトベトン(アローラ),0089-01,ベトベトン,アローラのすがた,どく,あく,一般,ドラゴン,たべのこし
216,32,83,2008.731,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,でんき,いのちのたま
217,32,83,2008.731,ダグトリオ,0051-00,ダグトリオ,,じめん,,一般,フェアリー,きあいのタスキ
218,32,83,2008.731,ウネルミナモ,1009-00,ウネルミナモ,,みず,ドラゴン,準伝説,みず,しんぴのしずく
219,32,83,2008.731,ガオガエン,0727-00,ガオガエン,,ほのお,あく,一般,ほのお,とつげきチョッキ
220,32,83,2008.731,キョジオーン,0934-00,キョジオーン,,いわ,,一般,ほのお,たべのこし
221,32,83,2008.731,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ
222,32,85,2007.673,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,いかさまダイス
223,32,85,2007.673,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,くさ,きあいのタスキ
224,32,85,2007.673,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ
225,32,85,2007.673,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ
