,season,rank,rate,alias,id,pokemon,form,type1,type2,category,terastal,item,ability,move-1,move-2,move-3,move-4
51,31,12,2088.013,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,ノーマル,ヨプのみ,,,,,
52,31,12,2088.013,ミミッキュ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ノーマル,ゴツゴツメット,,,,,
53,31,12,2088.013,グライオン,0472-00,グライオン,,じめん,ひこう,一般,あく,どくどくだま,,,,,
54,31,17,2066.104,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,ほのお,こだわりメガネ,ハドロンエンジン,イナズマドライブ,りゅうせいぐん,ボルトチェンジ,オーバーヒート
55,31,17,2066.104,ルナアーラ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,みず,ゴツゴツメット,ファントムガード,シャドーレイ,おにび,トリックルーム,つきのひかり
56,31,17,2066.104,バルジーナ,0630-00,バルジーナ,,あく,ひこう,一般,ノーマル,たべのこし,ぼうじん,バークアウト,とんぼがえり,どくどく,はねやすめ
57,31,17,2066.104,テツノワダチ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ノーマル,とつげきチョッキ,クォークチャージ,じならし,アイアンヘッド,はたきおとす,こうそくスピン
58,31,17,2066.104,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,ふかしのこぶし,すいりゅうれんだ,インファイト,アクアジェット,とんぼがえり
59,31,17,2066.104,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ,わざわいのつるぎ,つららおとし,おいうち,こおりのつぶて,つるぎのまい
60,31,20,2061.046,ルナアーラ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,ファントムガード,シャドーレイ,ムーンフォース,サイコキネシス,ねっぷう
61,31,20,2061.046,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ,ひひいろのこどう,フレアドライブ,アクセルブレイク,げきりん,とんぼがえり
62,31,20,2061.046,キラフロル,0970-00,キラフロル,,いわ,どく,一般,フェアリー,パワフルハーブ,どくげしょう,メテオビーム,ヘドロウェーブ,だいちのちから,マジカルシャイン
63,31,20,2061.046,ママンボウ,0594-00,ママンボウ,,みず,,一般,フェアリー,ゴツゴツメット,さいせいりょく,クイックターン,アクアジェット,まもる,ねがいごと
64,31,20,2061.046,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,こおり,きあいのタスキ,わざわいのつるぎ,つららおとし,ふいうち,こおりのつぶて,つるぎのまい
65,31,20,2061.046,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,わざわいのうつわ,じしん,カタストロフィ,ヘビーボンバー,じわれ
66,31,23,2057.692,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,こだわりスカーフ,ハドロンエンジン,イナズマドライブ,りゅうせいぐん,とんぼがえり,ボルトチェンジ
67,31,23,2057.692,バドレックス(はくば),0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ほのお,とつげきチョッキ,じんばいったい,ブリザードランス,１０まんばりき,タネばくだん,テラバースト
68,31,23,2057.692,ミミッキュ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,ゴツゴツメット,ばけのかわ,じゃれつく,かげうち,トリックルーム,のろい
69,31,23,2057.692,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ,わざわいのつるぎ,つららおとし,かみくだく,こおりのつぶて,つるぎのまい
70,31,23,2057.692,オーガポン(いど),1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,ちょすい,ツタこんぼう,ウッドホーン,つるぎのまい,アンコール
71,31,23,2057.692,グライオン,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,ポイズンヒール,まもる,みがわり,ちょうはつ,とんぼがえり
72,31,28,2045.514,ムゲンダイナ,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,ほのお,たべのこし,プレッシャー,まもる,みがわり,かえんほうしゃ,ダイマックスほう
73,31,28,2045.514,カイオーガ,0382-00,カイオーガ,,みず,,禁止伝説,フェアリー,ゴツゴツメット,あめふらし,なみのり,かみなり,れいとうビーム,でんじは
74,31,28,2045.514,メタモン,0132-00,メタモン,,ノーマル,,一般,ノーマル,こだわりスカーフ,かわりもの,へんしん,,,
75,31,28,2045.514,ゴリランダー,0812-00,ゴリランダー,,くさ,,一般,ノーマル,とつげきチョッキ,グラスメイカー,ドラムアタック,はたきおとす,とんぼがえり,グラススライダー
76,31,28,2045.514,オーガポン(いしずえ),1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん,がんじょう,ツタこんぼう,ウッドホーン,アンコール,つるぎのまい
77,31,28,2045.514,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,わざわいのつるぎ,つららおとし,せいなるつるぎ,おいうち,こおりのつぶて
78,31,31,2043.719,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,だっしゅつパック,ひひいろのこどう,フレアドライブ,ニトロチャージ,インファイト,ちょうはつ
79,31,31,2043.719,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,きあいのタスキ,こだいかっせい,ムーンフォース,たたりめ,でんじは,いたみわけ
80,31,31,2043.719,ホウオウ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,でんき,こだわりハチマキ,さいせいりょく,せいなるほのお,ブレイブバード,じしん,テラバースト
81,31,31,2043.719,ママンボウ,0594-00,ママンボウ,,みず,,一般,どく,たべのこし,さいせいりょく,まもる,みがわり,ねがいごと,クイックターン
82,31,31,2043.719,アラブルタケ,0986-00,アラブルタケ,,くさ,あく,パラドックス,ノーマル,あつぞこブーツ,こだいかっせい,キノコのほうし,しっぺがえし,クリアスモッグ,こうごうせい
83,31,31,2043.719,ガチグマ(アカツキ),0901-01,ガチグマ,アカツキ,じめん,ノーマル,一般,ノーマル,イバンのみ,しんがん,ブラッドムーン,だいちのちから,しんくうは,こらえる
84,31,37,2034.509,ムゲンダイナ,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,みず,きあいのタスキ,プレッシャー,ダイマックスほう,どくどく,じこさいせい,どくびし
85,31,37,2034.509,バドレックス(はくば),0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,でんき,たべのこし,じんばいったい,ブリザードランス,テラバースト,のろい,トリックルーム
86,31,37,2034.509,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,いのちのたま,ふかしのこぶし,すいりゅうれんだ,インファイト,つるぎのまい,アクアジェット
87,31,37,2034.509,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,わざわいのうつわ,じしん,カタストロフィ,ヘビーボンバー,しっぺがえし
88,31,37,2034.509,ミミッキュ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,みず,レッドカード,ばけのかわ,じゃれつく,かげうち,のろい,トリックルーム
89,31,37,2034.509,ゴチルゼル,0576-00,ゴチルゼル,,エスパー,,一般,ひこう,こだわりスカーフ,かげふみ,サイコノイズ,あまえる,トリック,ねむる
90,31,41,2030.855,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,みず,こだわりメガネ,,,,,
91,31,41,2030.855,ザシアン(けんのおう),0888-001,ザシアン,けんのおう,フェアリー,はがね,禁止伝説,ノーマル,くちたけん,,,,,
92,31,41,2030.855,ランドロス(れいじゅう),0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,,,,,
93,31,41,2030.855,ガオガエン,0727-00,ガオガエン,,ほのお,あく,一般,じめん,とつげきチョッキ,,,,,
94,31,41,2030.855,ガブリアス,0445-00,ガブリアス,,ドラゴン,じめん,一般,でんき,こだわりハチマキ,,,,,
95,31,41,2030.855,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,かくとう,きあいのタスキ,,,,,
96,31,42,2029.243,ネクロズマ(たそがれ),0800-01,ネクロズマ,たそがれのたてがみ,エスパー,はがね,禁止伝説,ノーマル,たべのこし,プリズムアーマー,メテオドライブ,フォトンゲイザー,りゅうのまい,みがわり
97,31,42,2029.243,ムゲンダイナ,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,ノーマル,こだわりメガネ,プレッシャー,ダイマックスほう,ヘドロウェーブ,りゅうせいぐん,どくびし
98,31,42,2029.243,ランドロス(れいじゅう),0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,ゴツゴツメット,いかく,じしん,がんせきふうじ,とんぼがえり,ちょうはつ
99,31,42,2029.243,ガオガエン,0727-00,ガオガエン,,ほのお,あく,一般,むし,あつぞこブーツ,いかく,はたきおとす,じならし,すてゼリフ,ほえる
100,31,42,2029.243,ゴリランダー,0812-00,ゴリランダー,,くさ,,一般,ノーマル,とつげきチョッキ,グラスメイカー,ドラムアタック,はたきおとす,とんぼがえり,グラススライダー
101,31,42,2029.243,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりスカーフ,こだいかっせい,ムーンフォース,シャドーボール,たたりめ,ほろびのうた
102,31,46,2027.519,ホウオウ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,フェアリー,こだわりハチマキ,さいせいりょく,ブレイブバード,じしん,テラバースト,せいなるほのお
103,31,46,2027.519,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,じんばいったい,アストラルビット,サイコキネシス,ドレインキッス,トリック
104,31,46,2027.519,ゴリランダー,0812-00,ゴリランダー,,くさ,,一般,ノーマル,とつげきチョッキ,グラスメイカー,ドラムアタック,グラススライダー,はたきおとす,とんぼがえり
105,31,46,2027.519,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,ノーマル,たべのこし,てんねん,まもる,あくび,ねむる,ウェーブタックル
106,31,46,2027.519,ウーラオス(れんげき),0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,ふかしのこぶし,すいりゅうれんだ,インファイト,アクアジェット,とんぼがえり
107,31,46,2027.519,ランドロス(れいじゅう),0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ほのお,オボンのみ,いかく,じしん,とんぼがえり,ちょうはつ,ステルスロック
108,31,47,2026.443,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,いかさまダイス,,,,,
109,31,47,2026.443,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,きあいのタスキ,,,,,
110,31,47,2026.443,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,フェアリー,ゴツゴツメット,,,,,
111,31,47,2026.443,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,ノーマル,たべのこし,,,,,
112,31,47,2026.443,グライオン,0472-00,グライオン,,じめん,ひこう,一般,ノーマル,どくどくだま,,,,,
113,31,47,2026.443,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,はがね,オボンのみ,,,,,
114,31,49,2025.007,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ,ハドロンエンジン,イナズマドライブ,ボルトチェンジ,りゅうせいぐん,マジカルシャイン
115,31,49,2025.007,ホウオウ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,ノーマル,あつぞこブーツ,さいせいりょく,せいなるほのお,じしん,じこさいせい,ふきとばし
116,31,49,2025.007,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,とつげきチョッキ,わざわいのうつわ,じしん,しっぺがえし,がんせきふうじ,カタストロフィ
117,31,49,2025.007,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,こだわりハチマキ,わざわいのつるぎ,つららおとし,こおりのつぶて,かみくだく,テラバースト
118,31,49,2025.007,アシレーヌ,0730-00,アシレーヌ,,みず,フェアリー,一般,ノーマル,ゴツゴツメット,げきりゅう,ムーンフォース,うたかたのアリア,クイックターン,アンコール
119,31,49,2025.007,ハッサム,0212-00,ハッサム,,むし,はがね,一般,ノーマル,オボンのみ,テクニシャン,バレットパンチ,とんぼがえり,はたきおとす,つるぎのまい
120,31,50,2024.975,ダグトリオ,0051-00,ダグトリオ,,じめん,,一般,フェアリー,きあいのタスキ,,,,,
121,31,50,2024.975,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,フェアリー,こだわりハチマキ,,,,,
122,31,50,2024.975,ムゲンダイナ,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,ほのお,こだわりメガネ,,,,,
123,31,50,2024.975,グライオン,0472-00,グライオン,,じめん,ひこう,一般,フェアリー,どくどくだま,,,,,
124,31,50,2024.975,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,,,,,
125,31,50,2024.975,ベトベトン(アローラ),0089-01,ベトベトン,アローラのすがた,どく,あく,一般,どく,くろいヘドロ,,,,,
126,31,52,2023.191,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,あつぞこブーツ,じんばいったい,アストラルビット,アンコール,くさむすび,サイコショック
127,31,52,2023.191,ホウオウ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,でんき,とつげきチョッキ,さいせいりょく,せいなるほのお,ほのおのうず,ブレイブバード,じしん
128,31,52,2023.191,オーロンゲ,0861-00,オーロンゲ,,あく,フェアリー,一般,ノーマル,こだわりハチマキ,いたずらごころ,ソウルクラッシュ,ふいうち,トリック,すてゼリフ
129,31,52,2023.191,グライオン,0472-00,グライオン,,じめん,ひこう,一般,あく,どくどくだま,ポイズンヒール,はたきおとす,ステルスロック,まもる,みがわり
130,31,52,2023.191,モロバレル,0591-00,モロバレル,,くさ,どく,一般,あく,たべのこし,さいせいりょく,ギガドレイン,クリアスモッグ,こうごうせい,キノコのほうし
131,31,52,2023.191,ママンボウ,0594-00,ママンボウ,,みず,,一般,フェアリー,ゴツゴツメット,さいせいりょく,クイックターン,ねがいごと,まもる,くすぐる
132,31,53,2023.143,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ,,,,,
133,31,53,2023.143,ルナアーラ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,どく,たべのこし,,,,,
134,31,53,2023.143,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,とつげきチョッキ,,,,,
135,31,53,2023.143,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりメガネ,,,,,
136,31,53,2023.143,マンムー,0473-00,マンムー,,こおり,じめん,一般,ノーマル,きあいのタスキ,,,,,
137,31,53,2023.143,マタドガス(ガラル),0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,みず,オボンのみ,,,,,
138,31,55,2022.627,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,みず,オボンのみ,じんばいったい,アストラルビット,テラバースト,わるだくみ,こうそくいどう
139,31,55,2022.627,テラパゴス(ノーマル),1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,ゴツゴツメット,テラスチェンジ,テラクラスター,こうそくスピン,ほえる,ステルスロック
140,31,55,2022.627,テツノワダチ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,くさ,とつげきチョッキ,クォークチャージ,じしん,アイアンヘッド,サンダーダイブ,はたきおとす
141,31,55,2022.627,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,でんき,きあいのタスキ,わざわいのつるぎ,つららおとし,テラバースト,こおりのつぶて,つるぎのまい
142,31,55,2022.627,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー,こだいかっせい,ムーンフォース,でんじは,ちょうはつ,おきみやげ
143,31,55,2022.627,ベトベトン(アローラ),0089-01,ベトベトン,アローラのすがた,どく,あく,一般,ドラゴン,たべのこし,どくしゅ,はたきおとす,ちいさくなる,みがわり,のろい
144,31,57,2021.396,ミライドン,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,とつげきチョッキ,,,,,
145,31,57,2021.396,ルナアーラ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,じめん,パワフルハーブ,,,,,
146,31,57,2021.396,ハッサム,0212-00,ハッサム,,むし,はがね,一般,ノーマル,ゴツゴツメット,,,,,
147,31,57,2021.396,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,じめん,きあいのタスキ,,,,,
148,31,57,2021.396,ミミッキュ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,,,,,
149,31,57,2021.396,キラフロル,0970-00,キラフロル,,いわ,どく,一般,フェアリー,レッドカード,,,,,
150,31,58,2020.667,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりハチマキ,ひひいろのこどう,フレアドライブ,インファイト,げきりん,とんぼがえり
151,31,58,2020.667,ルナアーラ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ,ファントムガード,シャドーレイ,ムーンフォース,トリック,つきのひかり
152,31,58,2020.667,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,てんねん,ウェーブタックル,じわれ,ねむる,まもる
153,31,58,2020.667,グライオン,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,ポイズンヒール,じしん,ネコにこばん,まもる,みがわり
154,31,58,2020.667,ゴリランダー,0812-00,ゴリランダー,,くさ,,一般,くさ,とつげきチョッキ,グラスメイカー,ドラムアタック,はたきおとす,とんぼがえり,グラススライダー
155,31,58,2020.667,ベトベトン(アローラ),0089-01,ベトベトン,アローラのすがた,どく,あく,一般,ステラ,くろいヘドロ,どくしゅ,はたきおとす,どくづき,ドレインパンチ,まもる
156,31,59,2020.353,コライドン,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ノーマル,いかさまダイス,,,,,
157,31,59,2020.353,バドレックス(こくば),0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,じめん,きあいのタスキ,,,,,
158,31,59,2020.353,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,くろいメガネ,,,,,
159,31,59,2020.353,グライオン,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,,,,,
160,31,59,2020.353,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,,,,,
