,season,rank,rate,alias,id,pokemon,form,type1,type2,category,terastal,item
53,5,9,2182.768,キョジオーン,0934-00,キョジオーン,,いわ,,一般,どく,たべのこし
54,5,11,2177.364,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,はがね,オボンのみ
55,5,11,2177.364,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,たべのこし
56,5,11,2177.364,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,じゃくてんほけん
57,5,11,2177.364,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー
58,5,11,2177.364,テツノドクガ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,くさ,とつげきチョッキ
59,5,11,2177.364,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ
60,5,13,2163.564,ルカリオ,0448-00,ルカリオ,,かくとう,はがね,一般,はがね,きあいのタスキ
61,5,13,2163.564,ガブリアス,0445-00,ガブリアス,,ドラゴン,じめん,一般,ほのお,こだわりハチマキ
62,5,13,2163.564,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,でんき,とつげきチョッキ
63,5,13,2163.564,ウォッシュロトム,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,こだわりメガネ
64,5,13,2163.564,テツノドクガ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,くさ,ブーストエナジー
65,5,13,2163.564,ミミッキュ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま
66,5,14,2161.215,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりメガネ
67,5,14,2161.215,ミミッキュ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま
68,5,14,2161.215,カバルドン,0450-00,カバルドン,,じめん,,一般,みず,オボンのみ
69,5,14,2161.215,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,おんみつマント
70,5,14,2161.215,ウォッシュロトム,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,ゴツゴツメット
71,5,14,2161.215,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ
72,5,17,2153.057,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ
73,5,17,2153.057,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,フェアリー,こだわりハチマキ
74,5,17,2153.057,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,おんみつマント
75,5,17,2153.057,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー
76,5,17,2153.057,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし
77,5,17,2153.057,ジバコイル,0462-00,ジバコイル,,でんき,はがね,一般,みず,とつげきチョッキ
78,5,18,2152.767,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット
79,5,18,2152.767,サーナイト,0282-00,サーナイト,,エスパー,フェアリー,一般,ほのお,とつげきチョッキ
80,5,18,2152.767,コータス,0324-00,コータス,,ほのお,,一般,くさ,オボンのみ
81,5,18,2152.767,イダイナキバ,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,ほのお,たべのこし
82,5,18,2152.767,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ
83,5,18,2152.767,アラブルタケ,0986-00,アラブルタケ,,くさ,あく,パラドックス,みず,いかさまダイス
84,5,19,2150.341,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ
85,5,19,2150.341,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ
86,5,19,2150.341,カバルドン,0450-00,カバルドン,,じめん,,一般,はがね,オボンのみ
87,5,19,2150.341,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,とつげきチョッキ
88,5,19,2150.341,テツノツツミ,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー
89,5,19,2150.341,ミミッキュ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま
90,5,21,2146.725,カバルドン,0450-00,カバルドン,,じめん,,一般,みず,オボンのみ
91,5,21,2146.725,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,するどいくちばし
92,5,21,2146.725,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ
93,5,21,2146.725,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,フェアリー,こだわりハチマキ
94,5,21,2146.725,テツノツツミ,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,ブーストエナジー
95,5,21,2146.725,イダイナキバ,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,フェアリー,たべのこし
96,5,23,2144.673,ウインディ,0059-00,ウインディ,,ほのお,,一般,フェアリー,あつぞこブーツ
97,5,23,2144.673,オリーヴァ,0930-00,オリーヴァ,,くさ,ノーマル,一般,でんき,とつげきチョッキ
98,5,23,2144.673,ドオー,0980-00,ドオー,,どく,じめん,一般,あく,たべのこし
99,5,23,2144.673,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,おんみつマント
100,5,23,2144.673,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ
101,5,23,2144.673,トドロクツキ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー
102,5,25,2142.324,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ
103,5,25,2142.324,ハッサム,0212-00,ハッサム,,むし,はがね,一般,ほのお,オボンのみ
104,5,25,2142.324,イルカマン(ナイーブ),0964-00,イルカマン,ナイーブフォルム,みず,,一般,かくとう,とつげきチョッキ
105,5,25,2142.324,マスカーニャ,0908-00,マスカーニャ,,くさ,あく,一般,ゴースト,こだわりスカーフ
106,5,25,2142.324,イダイナキバ,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,こおり,きあいのタスキ
107,5,25,2142.324,チオンジェン,1001-00,チオンジェン,,あく,くさ,準伝説,みず,くろいメガネ
108,5,29,2134.65,チオンジェン,1001-00,チオンジェン,,あく,くさ,準伝説,フェアリー,たべのこし
109,5,29,2134.65,テツノドクガ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,どく,くろいヘドロ
110,5,29,2134.65,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ
111,5,29,2134.65,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,じゃくてんほけん
112,5,29,2134.65,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ
113,5,29,2134.65,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー
114,5,30,2131.273,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,どく,フィラのみ
115,5,30,2131.273,テツノドクガ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,くさ,とつげきチョッキ
116,5,30,2131.273,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,ノーマル,こだわりスカーフ
117,5,30,2131.273,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,あつぞこブーツ
118,5,30,2131.273,ミミッキュ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま
119,5,30,2131.273,テツノツツミ,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー
120,5,31,2129.382,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,たつじんのおび
121,5,31,2129.382,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,ゴツゴツメット
122,5,31,2129.382,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,オボンのみ
123,5,31,2129.382,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,あく,くろいメガネ
124,5,31,2129.382,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,あく,こだわりスカーフ
125,5,31,2129.382,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー
126,5,32,2128.065,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,こおり,きあいのタスキ
127,5,32,2128.065,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ
128,5,32,2128.065,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ
129,5,32,2128.065,テツノツツミ,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,ブーストエナジー
130,5,32,2128.065,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,こだわりスカーフ
131,5,32,2128.065,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,くさ,たべのこし
132,5,34,2127.042,ドヒドイデ,0748-00,ドヒドイデ,,どく,みず,一般,どく,くろいヘドロ
133,5,34,2127.042,ドオー,0980-00,ドオー,,どく,じめん,一般,でんき,おんみつマント
134,5,34,2127.042,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし
135,5,34,2127.042,ハピナス,0242-00,ハピナス,,ノーマル,,一般,ほのお,たつじんのおび
136,5,34,2127.042,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ
137,5,34,2127.042,ゴチルゼル,0576-00,ゴチルゼル,,エスパー,,一般,ひこう,こだわりスカーフ
138,5,35,2126.847,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,あく,いのちのたま
139,5,35,2126.847,ドオー,0980-00,ドオー,,どく,じめん,一般,みず,オボンのみ
140,5,35,2126.847,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ
141,5,35,2126.847,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,たべのこし
142,5,35,2126.847,ウォッシュロトム,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,ゴツゴツメット
143,5,35,2126.847,ウルガモス,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,あつぞこブーツ
144,5,39,2123.195,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,オボンのみ
145,5,39,2123.195,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー
146,5,39,2123.195,ミミッキュ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま
147,5,39,2123.195,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,ゴツゴツメット
148,5,39,2123.195,チオンジェン,1001-00,チオンジェン,,あく,くさ,準伝説,どく,たべのこし
149,5,39,2123.195,キョジオーン,0934-00,キョジオーン,,いわ,,一般,みず,おんみつマント
150,5,40,2122.75,トドロクツキ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー
151,5,40,2122.75,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりスカーフ
152,5,40,2122.75,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,オボンのみ
153,5,40,2122.75,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,フェアリー,じゃくてんほけん
154,5,40,2122.75,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし
155,5,40,2122.75,ジバコイル,0462-00,ジバコイル,,でんき,はがね,一般,みず,とつげきチョッキ
156,5,41,2122.293,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,みず,オボンのみ
157,5,41,2122.293,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ
158,5,41,2122.293,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ
159,5,41,2122.293,ドドゲザン,0983-00,ドドゲザン,,あく,はがね,一般,フェアリー,とつげきチョッキ
160,5,41,2122.293,ウォッシュロトム,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,ゴースト,こだわりスカーフ
161,5,41,2122.293,ニンフィア,0700-00,ニンフィア,,フェアリー,,一般,みず,たべのこし
162,5,42,2120.925,ガブリアス,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,いのちのたま
163,5,42,2120.925,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ
164,5,42,2120.925,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,とつげきチョッキ
165,5,42,2120.925,テツノドクガ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,こおり,ブーストエナジー
166,5,42,2120.925,ハッサム,0212-00,ハッサム,,むし,はがね,一般,いわ,ゴツゴツメット
167,5,42,2120.925,キョジオーン,0934-00,キョジオーン,,いわ,,一般,フェアリー,たべのこし
168,5,44,2120.447,ガブリアス,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,オボンのみ
169,5,44,2120.447,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ
170,5,44,2120.447,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ
171,5,44,2120.447,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし
172,5,44,2120.447,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー
173,5,44,2120.447,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりスカーフ
174,5,45,2120.396,ハッサム,0212-00,ハッサム,,むし,はがね,一般,ノーマル,ゴツゴツメット
175,5,45,2120.396,サザンドラ,0635-00,サザンドラ,,あく,ドラゴン,一般,ゴースト,ラムのみ
176,5,45,2120.396,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,きあいのタスキ
177,5,45,2120.396,ミミッキュ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま
178,5,45,2120.396,ドドゲザン,0983-00,ドドゲザン,,あく,はがね,一般,あく,くろいメガネ
179,5,45,2120.396,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,とつげきチョッキ
180,5,46,2118.842,パオジアン,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,いのちのたま
181,5,46,2118.842,チオンジェン,1001-00,チオンジェン,,あく,くさ,準伝説,どく,たべのこし
182,5,46,2118.842,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりスカーフ
183,5,46,2118.842,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー
184,5,46,2118.842,ウォッシュロトム,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,こだわりメガネ
185,5,46,2118.842,ドオー,0980-00,ドオー,,どく,じめん,一般,ほのお,オボンのみ
186,5,47,2118.773,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,はがね,オボンのみ
187,5,47,2118.773,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,はがね,ブーストエナジー
188,5,47,2118.773,ガブリアス,0445-00,ガブリアス,,ドラゴン,じめん,一般,ほのお,こだわりハチマキ
189,5,47,2118.773,テツノカイナ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,はがね,とつげきチョッキ
190,5,47,2118.773,テツノドクガ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,ほのお,こだわりメガネ
191,5,47,2118.773,チオンジェン,1001-00,チオンジェン,,あく,くさ,準伝説,みず,たべのこし
192,5,48,2118.704,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,みず,とつげきチョッキ
193,5,48,2118.704,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ふうせん
194,5,48,2118.704,リククラゲ,0949-00,リククラゲ,,じめん,くさ,一般,みず,たべのこし
195,5,48,2118.704,パルシェン,0091-00,パルシェン,,みず,こおり,一般,ゴースト,きあいのタスキ
196,5,48,2118.704,キノガッサ,0286-00,キノガッサ,,くさ,かくとう,一般,ほのお,いかさまダイス
197,5,48,2118.704,マリルリ,0184-00,マリルリ,,みず,フェアリー,一般,みず,オボンのみ
198,5,54,2114.356,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,オボンのみ
199,5,54,2114.356,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,たべのこし
200,5,54,2114.356,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ
201,5,54,2114.356,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ
202,5,54,2114.356,テツノドクガ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,ほのお,こだわりスカーフ
203,5,54,2114.356,テツノツツミ,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,ブーストエナジー
204,5,55,2114.168,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,みず,オボンのみ
205,5,55,2114.168,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,おんみつマント
206,5,55,2114.168,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ゴツゴツメット
207,5,55,2114.168,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー
208,5,55,2114.168,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,あく,こだわりスカーフ
209,5,55,2114.168,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,くさ,たべのこし
210,5,56,2113.816,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ
211,5,56,2113.816,ケンタロス(ブレイズ),0128-02,ケンタロス,パルデアのすがた・ブレイズ種,かくとう,ほのお,一般,みず,こだわりハチマキ
212,5,56,2113.816,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,でんき,とつげきチョッキ
213,5,56,2113.816,チオンジェン,1001-00,チオンジェン,,あく,くさ,準伝説,どく,だっしゅつパック
214,5,56,2113.816,マリルリ,0184-00,マリルリ,,みず,フェアリー,一般,フェアリー,オボンのみ
215,5,56,2113.816,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ふうせん
216,5,58,2113.403,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,ブーストエナジー
217,5,58,2113.403,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ
218,5,58,2113.403,ウインディ,0059-00,ウインディ,,ほのお,,一般,ノーマル,こだわりハチマキ
219,5,58,2113.403,クエスパトラ,0956-00,クエスパトラ,,エスパー,,一般,かくとう,きあいのタスキ
220,5,58,2113.403,タルップル,0842-00,タルップル,,くさ,ドラゴン,一般,じめん,とつげきチョッキ
221,5,58,2113.403,ギャラドス,0130-00,ギャラドス,,みず,ひこう,一般,はがね,ゴツゴツメット
222,5,60,2113.084,ソウブレイズ,0937-00,ソウブレイズ,,ほのお,ゴースト,一般,こおり,きあいのタスキ
223,5,60,2113.084,ミミッキュ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま
224,5,60,2113.084,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,とつげきチョッキ
225,5,60,2113.084,ディンルー,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,オボンのみ
226,5,60,2113.084,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,マゴのみ
227,5,60,2113.084,テツノツツミ,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,ラムのみ
228,5,61,2112.961,キラフロル,0970-00,キラフロル,,いわ,どく,一般,どく,くろいヘドロ
229,5,61,2112.961,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,するどいくちばし
230,5,61,2112.961,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし
231,5,61,2112.961,サーフゴー,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ
232,5,61,2112.961,テツノカイナ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,フェアリー,とつげきチョッキ
233,5,61,2112.961,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,みず,こだわりメガネ
234,5,65,2111.307,ハバタクカミ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー
235,5,65,2111.307,ドドゲザン,0983-00,ドドゲザン,,あく,はがね,一般,どく,オボンのみ
236,5,65,2111.307,カイリュー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ぼうじんゴーグル
237,5,65,2111.307,イーユイ,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,こだわりメガネ
238,5,65,2111.307,ヘイラッシャ,0977-00,ヘイラッシャ,,みず,,一般,くさ,たべのこし
239,5,65,2111.307,イダイナキバ,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,はがね,こだわりスカーフ
